"estimated_species_name","Year_of_Recommendation","OHI_region","status_adjusted","control_adjusted","notes","carta_provenance","estimated_genus_name","species"
"opisthonema bulleri",2022,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","opisthonema","bulleri"
"opisthonema libertate",2022,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","opisthonema","libertate"
"opisthonema medirastre",2022,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","opisthonema","medirastre"
"panopea generosa",2023,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","panopea","generosa"
"panopea globosa",2023,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","panopea","globosa"
"panulirus gracilis",2023,"region_9","maximally harvested","no increase","Nayarit has development potential, but went with the average","original estimate; Carta recommendation available for this species in this region","panulirus","gracilis"
"panulirus inflatus",2023,"region_9","maximally harvested","no increase","Nayarit has development potential, but went with the average","original estimate; Carta recommendation available for this species in this region","panulirus","inflatus"
"panulirus interruptus",2017,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","panulirus","interruptus"
"panulirus penicillatus",2017,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","panulirus","penicillatus"
"paralabrax nebulifer",2023,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","paralabrax","nebulifer"
"phyllonotus erythrostomus",2023,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","phyllonotus","erythrostomus"
"pinna rugosa",2023,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","pinna","rugosa"
"pisaster brevispinus",2012,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","pisaster","brevispinus"
"pisaster giganteus",2012,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","pisaster","giganteus"
"pisaster ochraceus",2012,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","pisaster","ochraceus"
"pontinus vaughani 1a,1aa",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","pontinus","vaughani 1a,1aa"
"prionace glauca",2023,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","prionace","glauca"
"rhizoprionodon longurio",2023,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","rhizoprionodon","longurio"
"sarda chiliensis chiliensis",2012,"region_9","development potential","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sarda","chiliensis chiliensis"
"sardinops sagax",2022,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sardinops","sagax"
"scomber japonicus",2022,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","scomber","japonicus"
"scomberomorus concolor",2023,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","scomberomorus","concolor"
"scomberomorus sierra",2023,"region_9","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","scomberomorus","sierra"
"sebastes atrovirens 1a",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","atrovirens 1a"
"sebastes caurinus1a,1aa",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","caurinus1a,1aa"
"sebastes chlorostictus 1a,1aa",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","chlorostictus 1a,1aa"
"sebastes chrysomelas 1a,1aa",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","chrysomelas 1a,1aa"
"sebastes constellatus 1a,1aa,1b",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","constellatus 1a,1aa,1b"
"sebastes elongatus 1a,1aa",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","elongatus 1a,1aa"
"sebastes ensifer 1a,1aa",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","ensifer 1a,1aa"
"sebastes entomelas 1a",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","entomelas 1a"
"sebastes goodei 1a,1aa,1b",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","goodei 1a,1aa,1b"
"sebastes hopkinsi 1a,1aa",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","hopkinsi 1a,1aa"
"sebastes levis 1a,1aa",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","levis 1a,1aa"
"sebastes macdonaldi 1a,1aa,1b,1d",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","macdonaldi 1a,1aa,1b,1d"
"sebastes melanops 1a,1aa,1b",2012,"region_9","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","sebastes","melanops 1a,1aa,1b"
