"state","office_name_clean","landing_site_clean","GOC_mel.est","final_lat","final_lon","final_lat.lon_level","final_lat.lon_source","ecorgn","location","OHI.region_geo.est","OHI_state.assign","OHI_region_est","GOC_region.assign","GOC_state.assign","GOC_est"
"SONORA","GOLFO SANTA CLARA","MUELLE F. RANCHO KUL","yes",26.62,-109.58,"state_site","Mel's state.site key","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"SONORA","PUERTO LIBERTAD","LA MANGA","yes",27.9786543518519,-111.123608240741,"state_site","Hem's state.site key","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","MUELLE PTO ADOLFO LOPEZ MATEOS","no",25.1889,-112.1185,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","PLAYA SAN RAMON/CAMALU","no",30.7704,-116.0592,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","GOLFO SANTA CLARA","REC PORTUARIO","yes",27.92,-110.9,"state_site","Mel's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SONORA","PUERTO LIBERTAD","PUNTA CALAVERA","yes",27.87577,-110.605,"state_site","Hem's state.site key","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","ELEHUTE",NA,30.8232761927872,-114.850812713418,"state_office","Hem's state.office key","Midriff_Region","land","Region_2",NA,"Region_2","yes",NA,"yes"
"BAJA CALIFORNIA SUR","LORETO","ISLOTE LOS GALLLEGOS","yes",25.7328,-111.0679,"state_site","Mel's state.site key","Southern_Gulf","sea","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA ABREOJOS","no",26.715159662963,-113.574164922222,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","EL MUERTITO O PUNTA ROSARITO","no",28.5668,-114.1505,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO ARROYO STO. DOMINGO","no",25.3992,-112.0845,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","NAVOLATO","EL MAJAHUAL",NA,22.83,-106.03,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","PUERTO LIBERTAD","GOLFO SANTA CLARA","yes",31.6899486111111,-114.500918611111,"state_site","Hem's state.site key","Upper_Gulf","land","Region_5",NA,"Region_5","yes","yes","yes"
"NAYARIT","SAN BLAS","EL COLORADO",NA,21.95301,-105.06207712963,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","LAS BARRANCAS","no",26.0021622222222,-112.197419722222,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","ARROYO","no",28.189,-115.216,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PLAYA SANTA MARIA","no",30.405,-115.974,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","CRUZ ELOTA",NA,23.89858685,-106.9112974,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUNTA SANTA MARIA","yes",27.4166,-112.323,"state_site","Mel's state.site key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"SINALOA","LOS MOCHIS","RIO DIQUES Y CANALES",NA,25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","EL ROSARIO","LA PALMITA",NA,30.541764212963,-115.212349537037,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TEPIC","BOCA AZADERO",NA,21.643375,-105.4254787,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"SONORA","GOLFO SANTA CLARA","PRESA OVIACHI",NA,31.8979505373166,-114.571539538994,"state_office","Hem's state.office key","Upper_Gulf","land","Region_5",NA,"Region_5","yes","yes","yes"
"BAJA CALIFORNIA","MEXICALI","DON ABEL","yes",31.20252,-114.883595,"state_site","Hem's state.site key","Upper_Gulf","sea","Region_1",NA,"Region_1","yes",NA,"yes"
"SINALOA","ESCUINAPA","ESTERO URIAS",NA,23.2026182,-106.3788392,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","ESTERO GRANDE","no",24.4503,-111.5639,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","PUERTO PENASCO","PAREDON COLORADO","yes",27.0666522518519,-109.932338951852,"state_site","Hem's state.site key","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","SAN BRUNO","yes",27.1623825,-112.161936944444,"state_site","Hem's state.site key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"SONORA","BAHIA KINO","LA CHOYA","yes",28.8349102777778,-111.578951388889,"state_office_site","Hem's state.site.office key","Midriff_Region","land","Region_6",NA,"Region_6","yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","EL QUEMADO","yes",31.52526,-116.603,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","GOLFO SANTA CLARA","EL DESEMBOQUE","yes",30.2102180333333,-112.790704033333,"state_site","Hem's state.site key","Midriff_Region","sea","Region_6",NA,"Region_6","yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUNTA GRANDE","yes",27.1596,-112.1551,"state_site","Mel's state.site key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"JALISCO","BARRA NAVIDAD","PRESA RAMON CORONA","yes",19.58,-103.06,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","EL HORCONCITO","no",25.5203,-112.0781,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","BAHIA LOS ANGELES","CAMALU","no",30.8440347851852,-116.059763533333,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LOS MOCHIS","PRESA VINORAMAS",NA,24.750099,-107.0502524,"state_site","Hem's state.site key",NA,NA,NA,"Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","SAN QUINTIN","FARO SAN JOSE","no",23.065,-109.665,"state_site","Mel's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SONORA","PUERTO PENASCO","EL SARGENTO","yes",29.335205,-112.304,"state_site","Hem's state.site key","Midriff_Region","sea","Region_6",NA,"Region_6","yes","yes","yes"
"BAJA CALIFORNIA","MEXICALI","PTO. STO. TOMAS","no",31.583,-116.419,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA REFORMA","BAHIA ALTATA Y ENSENADA DEL PABELLON",NA,25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","HERMOSILLO","EL SAHUIMARO","yes",28.58,-111.762,"state_site","Hem's state.site key","Midriff_Region","sea","Region_6",NA,"Region_6","yes","yes","yes"
"SONORA","HERMOSILLO","EL DESEMBOQUE","yes",30.2102180333333,-112.790704033333,"state_site","Hem's state.site key","Midriff_Region","sea","Region_6",NA,"Region_6","yes","yes","yes"
"SONORA","PUERTO PENASCO","CAMAHUIROA","yes",26.5415559722222,-109.287103611111,"state_site","Hem's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","POPOTLA","no",32.2805272222222,-117.030984861111,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","PENITA JALTEMBA","ESTERO LA PALICIENTA",NA,21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"SINALOA","LOS MOCHIS","EMBARCADERO ISLA LA PIEDRA",NA,23.183,-106.405,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","EL ROSARIO","EMBARCADERO ISLA LA PIEDRA",NA,23.183,-106.405,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PUNTA REFUGIO","yes",29.5531562,-113.5240196,"state_office_site","Hem's state.site.office key","Midriff_Region","sea","Region_2",NA,"Region_2","yes",NA,"yes"
"SINALOA","MAZATLAN","DAUTILLOS",NA,24.7226742222222,-107.974270711111,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","LAS LAJITAS",NA,25.7502895486111,-108.059291979167,"state_site","Hem's state.site key",NA,NA,NA,"Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","CAMPO ARROYITO","no",29.049,-118.403,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","CAMPO ENMEDIO","no",25.1,-112.05,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","NAVOLATO","SAN PEDRO",NA,24.7735225,-107.553993055556,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","EL DATIL","no",24.3721,-111.4977,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","SAN FELIPE","VALLE TRANQUILO","yes",31.2532,-114.8907,"state_office_site","Hem's state.site.office key","Upper_Gulf","land","Region_1",NA,"Region_1","yes",NA,"yes"
"SINALOA","GUASAVE","PLAYA TEACAPAN",NA,22.5435,-105.729,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","ISLA SAN JERONIMO","no",29.82068625,-115.7946401,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","CULIACAN","BOCANITA",NA,24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ISLA SANTA MARGARITA","no",24.4336528,-111.8210866,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","SANTO DOMINGO","no",26.54235,-112.89885,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","BAHIA LOS ANGELES","MALECOM SEYBAPLAYA",NA,29.1344531678125,-113.767451763941,"state_office","Hem's state.office key","Midriff_Region","land","Region_2",NA,"Region_2","yes",NA,"yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ISLA MARGARITA","no",24.28,-111.55,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","NAVOLATO","LA VENTANA",NA,24.757,-108,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","ESCUINAPA","BOCA DEL RIO",NA,25.28701,-108.4981675,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","EL CONCHAL",NA,24.2429144444444,-107.329207222222,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","CULIACAN","SAN PEDRO",NA,25.1079661805556,-107.603477048611,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","CAMPO EL DATIL","no",27.76,-113.91,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA REFORMA","GRULLA MARGEN DERECHA",NA,25.894,-109.356,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","LORETO","PUERTO CHALE","no",24.4241702777778,-111.552713055556,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","GUASAVE","LA REFORMA",NA,24.3960905902778,-107.231839270833,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","HUATABAMPO","PAREDON COLORADO","yes",27.0666522518519,-109.932338951852,"state_office_site","Hem's state.site.office key","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","NAVOLATO","CRUZ ELOTA",NA,23.89858685,-106.9112974,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","PUERTO AGUA VERDE","yes",25.5120663888889,-111.071265277778,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SONORA","GOLFO SANTA CLARA","BAHIA KINO","yes",28.80836125,-111.948842638889,"state_site","Hem's state.site key","Midriff_Region","sea","Region_6",NA,"Region_6","yes","yes","yes"
"SINALOA","CULIACAN","CAMPO PESQUERO COSTA AZUL",NA,24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","ISLA MIRAMAR","yes",30.0851,-114.5414,"state_office_site","Hem's state.site.office key","Midriff_Region","land","Region_2",NA,"Region_2","yes",NA,"yes"
"SINALOA","CULIACAN","EL CARACOL",NA,25.4884327777778,-108.739910694444,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","LA VIRGENCITA","no",27.7855,-115.0383,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","BAHIA KINO","EL BORRASCOSO","yes",31.484,-114.05,"state_site","Hem's state.site key","Upper_Gulf","sea","Region_5",NA,"Region_5","yes","yes","yes"
"SONORA","HERMOSILLO","BAHIA LOBOS","yes",27.3531502222222,-110.453230322222,"state_site","Hem's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","ESCUINAPA","CERRO CABEZON",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","NAVOLATO","ESTERO PONCE",NA,24.7618565826978,-107.683397361755,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","LA REFORMA","GRULLA MARGEN IZQUIERDA",NA,25.867,-109.332,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","LORETO","SAN MATEO","yes",25.49975,-111.441,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","ISLA MARGARITA","no",24.28,-111.55,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","CULIACAN","EL TETUAN",NA,24.6227821,-107.9054828,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","LOS MOCHIS","CAMPO PESQUERO PLAYA COLORADA",NA,25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","EL ROSARIO","MOLINO VIEJO","no",30.4822991666667,-115.978433472222,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","EL HUITUSSI",NA,25.5053970833333,-108.771214305556,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","LA LEONA","no",27.7308,-115.0141,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","EL CONCHAL",NA,24.2429144444444,-107.329207222222,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","NAVOLATO","BAHIA CEUTA",NA,23.9009722,-106.92280555,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","HERMOSILLO","BAHIA AGIABAMPO","yes",26.3642,-109.146,"state_site","Hem's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","LA REFORMA","ALTATA",NA,24.635023875,-107.931134583333,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","BAHIA KINO","PUNTA LOBOS","yes",27.314,-110.598,"state_site","Mel's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO LOS ISLOTES","no",24.7886,-112.0469,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO EL OTATE","no",25.1662,-112.1394,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TEPIC","MORILLOS, LOS",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","ESTERO LA HERRADURA","no",24.733,-111.937,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","TEMBABICHE","yes",25.2567641,-110.9507227,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SINALOA","CULIACAN","ZATAYA",NA,24.628643,-107.657455,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","LAS SALINITAS",NA,23.4597008333333,-106.600317777778,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","SANTIAGO IXCUINTLA","EMBARCADERO STA. CRUZ",NA,21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"SINALOA","ESCUINAPA","POZO MUCIO",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","TECUALA","ANTONIO R. LAURELES",NA,22.2364327777778,-105.426147777778,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","BUENAVISTA","no",23.7922411111111,-110.1274975,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA","ENSENADA","VILLA JESUS MARIA","no",28.2575944,-114.00080555,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TUXPAN","EMBARCADERO LA PERLA",NA,22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"NAYARIT","SANTIAGO IXCUINTLA","EMBARCADERO PESCADERO",NA,22.1853,-105.3223,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","LA CURVA","no",25.3382480555556,-111.179343333333,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"NAYARIT","TUXPAN","SITIO ESTERO EL TAPEIXTE",NA,22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"SINALOA","MAZATLAN","EL CUERVO",NA,24.348887037037,-107.417505648148,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"JALISCO","CHAPALA","MARGEN LA PRESA","yes",20.43,-103.24,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","GUSTAVO DIAZ ORDAZ",NA,25.7784649305556,-108.54952625,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"JALISCO","BARRA NAVIDAD","PRESA TACOTAN","no",20.0288925,-104.24323385,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA REFORMA","SALVADOR ALVARADO",NA,25.4606326,-108.0785167,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","EL ROSARIO","R/A. BITZAL 5TA. SECC.",NA,32.0638440298958,-116.600029853278,"state_office","Hem's state.office key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BARRA NAVIDAD","EL FUERTE","no",20.8865744444444,-102.370925833333,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TUXPAN","LA MATITA",NA,22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"JALISCO","PUERTO VALLARTA","EL SALTO","yes",20.3279787962963,-105.036952314815,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
