"state","landing_site","inside_GOC","est_habitat","lat_est","lon_est","latlon_est_flag","HemKey_lat","HemKey_lon","HemPermitKey_lat","HemPermitKey_lon","MelKey_lat","MelKey_lon"
"CHIAPAS","RIB. MANGAL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","EMBARCADERO DE LOS POCITOS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA SALSIPUEDES","yes",NA,28.7362,-112.98,NA,28.7362,-112.98,28.7362,-112.98,"Baja_California_South",NA
"MICHOACAN","CARRIZALITO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","PASO BUENA VISTA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","LAS PALMERAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","PUNTA MARIA","no",NA,28.9210586,-114.5313175,NA,28.9210586,-114.5313175,28.921,-114.53,"Baja_California_South",NA
"JALISCO","CORONGOROS",NA,"freshwater",19.3038694444444,-102.811460833333,NA,19.3038694444444,-102.811460833333,NA,NA,NA,"Sinaloa"
"MICHOACAN","PRESA LAS TROJES",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","PROGRESO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","BORDO SANTA TERESA",NA,"freshwater",20.15,-103.45,NA,20.15,-103.45,20.69,-103.2,"Nayarit/Jalisco","Jalisco"
"GUERRERO","BAJADERO LOS TARROS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA ELEFANTE","no",NA,27.8644,-115.0686,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.8644,-115.0686,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","ISLA DE CEDROS","no",NA,28.19,-115.23,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,28.19,-115.23,"Baja_California_Sur_North",NA
"JALISCO","DEGOLLADO",NA,"freshwater",20.4475,-102.135,NA,20.4475,-102.135,20.47,-102.85,"Nayarit/Jalisco","Jalisco"
"MICHOACAN","LA PRESA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","RIO LOMAS DE AIRE",NA,"freshwater",20.7,-103.15,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.7,-103.15,"Nayarit/Jalisco","Jalisco"
"JALISCO","BORDO EL REPARO",NA,"freshwater",20.69,-103.18,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.69,-103.18,"Nayarit/Jalisco","Jalisco"
"NAYARIT","GRANJA DEL CHUMBE√ëO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","CANAL DE RIEGO DEL VALLE DEL CARRIZAL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","EL QUESO",NA,NA,25.45564,-107.962,NA,25.45564,-107.962,NA,NA,NA,NA
"JALISCO","LA BARCA","no","freshwater",20.2902777777778,-102.541944444444,NA,20.2902777777778,-102.541944444444,20.29,-102.56,NA,"Jalisco"
"MICHOACAN","PRESA DEL GALLO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","CHANTEPEC",NA,"freshwater",20.29,-103.19,NA,20.29,-103.19,20.49,-103.15,"Nayarit/Jalisco","Jalisco"
"BAJA CALIFORNIA SUR","ESTERO SAN CARLOS","no",NA,24.7907,-112.0809,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.7907,-112.0809,"Baja_California_Sur_South",NA
"GUERRERO","EL PLAY√ìN",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","BAHIA ASUNCION","no",NA,27.129,-114.292,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.129,-114.292,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","GUAYMAS","yes",NA,27.92,-110.9,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.92,-110.9,"Baja_California_Sur_North",NA
"NAYARIT","SANTA CRUZ",NA,NA,22.4681005555556,-105.1185425,NA,22.4681005555556,-105.1185425,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PRESA ALBERTO ANDRES ALVARADO ARAMBURO (PRESA LA HIGUERILLA)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","PRESA MELON ZAPOTE (SAN JUAN BAUTISTA)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","VARADERO ALTAMIRA","no",NA,28.326,-114.079,NA,28.326,-114.079,28.326,-114.079,"Baja_California_South",NA
"SINALOA","RIO BALUARTE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","PUNTA SAN TELMO","no",NA,30.9344,-116.2422,NA,30.9344,-116.2422,30.9344,-116.2422,"Baja_California_South",NA
"NAYARIT","EMBARCADERO LOS NEGROS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","PUERTO PE√ëASCO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","LA TOBA (CAMPO)","yes",NA,30.43,-114.6338,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,30.43,-114.6338,"Baja_California_South",NA
"OAXACA","SANTA MARIA XADANI",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAJO DEL TETIS","no",NA,24.8,-112.5,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.8,-112.5,"Baja_California_Sur_South",NA
"SINALOA","MANZANILLO",NA,NA,25.7055941666667,-107.0505975,NA,25.7055941666667,-107.0505975,NA,NA,NA,NA
"SINALOA","YAVAROS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","PUERTO ANGEL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","PUNTA ABREOJOS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","LA NUEVA ""U""",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","CA√ëADA EL PALILLO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUERTO MEJIA","yes",NA,24.2919069444444,-110.193929166667,NA,24.2919069444444,-110.193929166667,24.3039,-110.214,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","COLORADITO","no",NA,30.57963,-114.669,NA,30.57963,-114.669,30.5795,-114.6692,"Baja_California_South",NA
"NAYARIT","ATASCOSA, LA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA ARENA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ISLA MONSERRAT","yes",NA,25.6799317,-111.0341183,NA,25.6799317,-111.0341183,25.6808,-111.0492,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","ISLA RAZA","yes",NA,28.8236111,-112.98,NA,28.8236111,-112.98,28.8074,-112.977,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","EL RINCON","no",NA,27.674,-114.86,NA,27.0885355555556,-112.478789166667,27.674,-114.86,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","PORVENIR","no",NA,27.41808,-113.258,NA,27.41808,-113.258,26.5274,-112.9266,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","LOS TRONCONES","no",NA,25.7209,-112.1024,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.7209,-112.1024,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","LAS BOTELLAS (CAMPO PESQUERO)","no",NA,25,-112,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25,-112,"Baja_California_Sur_South",NA
"SINALOA","LA CAMPANA (PRESA)",NA,NA,22.731,-105.561,NA,22.731,-105.561,NA,NA,NA,NA
"JALISCO","UNION DE TULA","no","freshwater",19.9544444444444,-104.264444444444,NA,19.9544444444444,-104.264444444444,19.96,-104.27,NA,"Jalisco"
"JALISCO","PRESA LOS CIRUELOS",NA,"freshwater",20.61,-103.2,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.61,-103.2,"Nayarit/Jalisco","Jalisco"
"JALISCO","ESTANCIA DE CUITZEO","no","freshwater",20.33,-102.78,NA,20.33,-102.78,20.28,-102.59,NA,"Jalisco"
"JALISCO","PRESA LAS PINTAS",NA,"freshwater",20.34,-103.2,NA,20.34,-103.2,20.58,-103.28,"Nayarit/Jalisco","Jalisco"
"NAYARIT","COLORADO DE LA MORA",NA,NA,21.71072,-104.648991388889,NA,21.71072,-104.648991388889,NA,NA,NA,NA
"JALISCO","PRESA DEL AHOGADO",NA,"freshwater",20.6,-103.28,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.6,-103.28,"Nayarit/Jalisco","Jalisco"
"NAYARIT","POTRERO",NA,NA,22.66381,-105.352,NA,22.66381,-105.352,NA,NA,NA,NA
"BAJA CALIFORNIA",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"COLIMA",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"MICHOACAN",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA",NA,NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","EL CASTILLO",NA,NA,26.9883275,-109.748773055556,NA,26.9883275,-109.748773055556,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","EL SAUZAL","no",NA,31.9,-116.7,NA,25.3493688888889,-111.279002777778,31.9,-116.7,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA","MANZANILLO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","MAZATLAN",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","MANZANILLO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAHIA SAN FRANCISQUITO","yes",NA,28.4,-112.9,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,28.4,-112.9,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA","BAJO SUR",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LOS HORNITOS","no",NA,27.828,-114.9958,NA,26.87464,-111.852,27.828,-114.9958,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","EL EQUIPALITO","yes",NA,26.8786,-111.9167,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.8786,-111.9167,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","PUNTA SAN LUCAS","yes",NA,27.3001,-112.2335,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.3001,-112.2335,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","EL TECOLOTE","yes",NA,24.33647,-110.315,NA,24.33647,-110.315,24.3393,-110.3209,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","RODRIGUEZ","yes",NA,24.1865,-110.4623,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.1865,-110.4623,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","BAJO MACHO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","PLAYA EL SALADO",NA,"marine",20.6549516,-105.2478308,NA,20.6549516,-105.2478308,20.7,-105.24,"Nayarit/Jalisco","near Boca de Tomatlán / PV coast"
"NAYARIT","ESTERO ""EL POZO""",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","AGUA CHALE","yes",NA,30.7218,-114.7053,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,30.7218,-114.7053,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","NOPOLO","yes",NA,24.9983002777778,-110.760266944444,NA,24.9983002777778,-110.760266944444,24.997,-110.756,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","SAN JACINTO","no",NA,25.511,-112.075,NA,23.2439411111111,-110.067386388889,25.511,-112.075,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","BAJO LA BRUJA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","CHACAHUA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","EL SARGENTO","yes",NA,29.32651,-112.332,NA,29.32651,-112.332,29.3439,-112.276,"Sonora_Mid",NA
"BAJA CALIFORNIA SUR","EL MANGLE","no",NA,22.9485038888889,-109.992032777778,NA,22.9485038888889,-109.992032777778,24.251,-111.217,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","LOS JUNCOS","no",NA,26.7928,-113.4994,NA,24.6712211111111,-111.374548055556,26.7928,-113.4994,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","EL MIGRINO","no",NA,23.11849831,-110.0390151,NA,23.11849831,-110.0390151,23.0367,-110.1036,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","SAN RAFAEL, B.C.S.","no",NA,26.2,-112,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.2,-112,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","MINITAS (EN ISLA SAN JOSE)","yes",NA,25.2,-110.7,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.2,-110.7,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","CAMPITO EL TAVO","no",NA,27.804893,-114.780559,NA,27.804893,-114.780559,27.8122,-114.7716,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA","ANTON LIZARDO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ARROYO (EN I. DE CEDROS)","no",NA,28.189,-115.216,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,28.189,-115.216,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","CARRIZALITO","yes",NA,25.59818,-111.182,NA,25.59818,-111.182,25.089,-110.863,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","CAMPO LIMA (EN I. GUADALUPE)","no",NA,29.0556,-118.377,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,29.0556,-118.377,"Baja_California_South",NA
"SONORA","CERRO PRIETO","yes",NA,28.2016,-111.341,NA,31.0204133333333,-111.395583611111,28.2016,-111.341,"Sonora_South",NA
"BAJA CALIFORNIA SUR","PUNTA LA GALLINITA","no",NA,24.5506,-111.7322,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.5506,-111.7322,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PUNTA BOCA DE SAN BRUNO","yes",NA,27.1602777,-112.1586111,NA,27.1602777,-112.1586111,25.2912,-110.9319,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","ISLOTE EL ALAMBRE","no",NA,27.7466605,-114.2261902,NA,27.7466605,-114.2261902,27.7455,-114.25,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","EL MOGOTE","yes",NA,24.1665,-110.3455,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.1665,-110.3455,"Baja_California_Sur_South",NA
"SONORA","LA VIUDA","yes",NA,27.18921,-109.81,NA,27.18921,-109.81,27.1863,-110.301,"Sonora_South",NA
"BAJA CALIFORNIA","RASPORIA","no",NA,28.3666,-114.0629,NA,28.3666,-114.0629,28.3666,-114.0629,"Baja_California_South",NA
"OAXACA","CASCALOTE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","MARISMA DE TECUALILLA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LAS POCITAS (EN ESTERO SAN JORGE)","no",NA,25.2,-111.7,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.2,-111.7,"Baja_California_Sur_South",NA
"NAYARIT","TORIL, EL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","RIO BARRERA",NA,"freshwater",20.73,-103.21,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.73,-103.21,"Nayarit/Jalisco","inland"
"JALISCO","PRESA VIEJA",NA,"freshwater",21.19,-102.35,NA,21.19,-102.35,20.72,-103.17,"Nayarit/Jalisco","GDL south belt"
"JALISCO","ESTANQUE LOMA DEL AIRE",NA,"freshwater",20.71,-103.17,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.71,-103.17,"Nayarit/Jalisco","inland"
"MICHOACAN","ESTACION QUERENDARO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","RIO EL TANQUE",NA,"freshwater",20.68,-103.28,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.68,-103.28,"Nayarit/Jalisco","inland"
"JALISCO","PRESA ""CHARCO AZUL""",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","EL PRETIL",NA,"freshwater",20.82,-103.32,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.82,-103.32,"Nayarit/Jalisco","Los Altos"
"SINALOA","RIO SINALOA",NA,NA,25.517,-108.706,NA,25.517,-108.706,NA,NA,NA,NA
"CHIAPAS","EL MANGO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","DIQUE SANTA ROSA",NA,NA,25.676,-107.688,NA,25.676,-107.688,NA,NA,NA,NA
"SINALOA","ENSENADA",NA,NA,24.0581427777778,-106.698632222222,NA,24.0581427777778,-106.698632222222,NA,NA,NA,NA
"NAYARIT","MAZATLAN",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","GUAYMAS","yes",NA,27.918,-110.905,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.918,-110.905,"Baja_California_South",NA
"SONORA","LA PAZ","yes",NA,24.1422,-110.3108,NA,28.3010438888889,-111.219555833333,24.1422,-110.3108,"Sonora_South",NA
"SINALOA","SAN CARLOS",NA,NA,25.5455019444444,-108.567649444444,NA,25.5455019444444,-108.567649444444,NA,NA,NA,NA
"BAJA CALIFORNIA","ISLA ENCANTADA (CENTRO)","yes",NA,31.024,-114.837,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,31.024,-114.837,"Baja_California_North",NA
"BAJA CALIFORNIA SUR","PUNTA PILITAS","yes",NA,24.3546,-110.2972,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.3546,-110.2972,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","BOCA LAS ANIMAS","no",NA,25.6803,-112.0938,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.6803,-112.0938,"Baja_California_Sur_South",NA
"SINALOA","LAS LETRAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ZONA COLORADITO","no",NA,30.5795,-114.6692,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,30.5795,-114.6692,"Baja_California_South",NA
"SONORA","CANAL DEL INFIERNILLO","yes",NA,29.101181,-112.167664,NA,29.101181,-112.167664,29.1046,-112.2,"Sonora_Mid",NA
"BAJA CALIFORNIA SUR","PUNTA PAREDONES PRIETOS","yes",NA,24.3080589,-110.2177989,NA,24.3080589,-110.2177989,24.3094,-110.2158,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","EL WIDO","no",NA,28.366,-114.066,NA,28.366,-114.066,28.366,-114.066,"Baja_California_South",NA
"BAJA CALIFORNIA","ISLA MIRAMAR","yes",NA,30.0851,-114.5414,NA,30.0851,-114.5414,30.0851,-114.5414,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","AGUAS LITORALES (LORETO)","yes",NA,26.014,-111.295,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.014,-111.295,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","PUNTA MALARRIMO","no",NA,27.7833,-114.6688,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.7833,-114.6688,"Baja_California_Sur_North",NA
"OAXACA","CERRO CLARIN, IND.",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","LA PALMITA (VARADERO)",NA,NA,28.1171,-112.8007,NA,28.1171,-112.8007,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLITOS","no",NA,26.1,-112,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.1,-112,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","PUERTO LIBERTAD","yes",NA,29.909,-112.673,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,29.909,-112.673,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","PUNTA BOTELLA","yes",NA,26.238,-111.383,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.238,-111.383,"Baja_California_Sur_South",NA
